num_decks,dealer_open,dealer_initial,dealer_hit,dealer_num_hits,dealer_final,dealer_busts,player_inital,player_hit,player_num_hits,player_final,player_busts,player_loses,draw,player_wins,strategy,dealer_hand,player_hand
4,7,10,1,1,18,0,13,1,1,20,0,0,0,1,0,"[7, 3, 8]","['Q', 3, 7]"
4,2,5,0,0,5,0,15,1,2,26,1,1,0,0,0,"[2, 3]","[5, 10, 'A', 'Q']"
4,9,19,0,0,19,0,21,0,0,21,0,0,0,1,0,"[9, 'J']","['Q', 'A']"
4,1,19,0,0,19,0,14,1,1,24,1,1,0,0,0,"['A', 8]","[6, 8, 'Q']"
4,4,11,0,0,11,0,17,1,1,23,1,1,0,0,0,"[4, 7]","['J', 7, 6]"
4,10,14,0,0,14,0,16,1,1,26,1,1,0,0,0,"['K', 4]","[6, 10, 'K']"
4,2,12,0,0,12,0,16,1,1,26,1,1,0,0,0,"[2, 'J']","[6, 10, 'K']"
4,2,6,0,0,6,0,15,1,2,25,1,1,0,0,0,"[2, 4]","[8, 7, 'A', 9]"
4,7,12,1,1,21,0,20,0,0,20,0,1,0,0,0,"[7, 5, 9]","['J', 'K']"
4,10,18,0,0,18,0,13,1,4,22,1,1,0,0,0,"[10, 8]","[3, 'J', 'A', 'A', 3, 4]"
4,4,6,0,0,6,0,18,1,1,28,1,1,0,0,0,"[4, 2]","[10, 8, 'K']"
4,10,16,0,0,16,0,16,1,1,23,1,1,0,0,0,"['Q', 6]","['J', 6, 7]"
4,10,15,0,0,15,0,9,1,4,26,1,1,0,0,0,"['Q', 5]","[3, 6, 2, 'A', 4, 'K']"
4,1,13,0,0,13,0,7,1,2,22,1,1,0,0,0,"['A', 2]","[4, 3, 5, 'J']"
4,6,10,0,0,10,0,21,0,0,21,0,0,0,1,0,"[6, 4]","['A', 'Q']"
4,5,8,0,0,8,0,16,1,1,26,1,1,0,0,0,"[5, 3]","[6, 'Q', 10]"
4,5,7,0,0,7,0,8,1,2,26,1,1,0,0,0,"[5, 2]","[2, 6, 'J', 8]"
4,2,7,1,1,18,0,16,1,1,20,0,0,0,1,0,"[2, 5, 'A']","['J', 6, 4]"
4,7,15,0,0,15,0,12,1,2,26,1,1,0,0,0,"[7, 8]","[5, 7, 4, 'Q']"
4,9,19,0,0,19,0,17,1,2,20,0,0,0,1,0,"[9, 'J']","['A', 6, 'J', 3]"
4,4,14,0,0,14,0,16,1,1,25,1,1,0,0,0,"[4, 'J']","[8, 8, 9]"
4,10,20,0,0,20,0,10,1,2,27,1,1,0,0,0,"['Q', 'Q']","[8, 2, 8, 9]"
4,10,13,1,1,20,0,16,1,2,19,0,1,0,0,0,"['J', 3, 7]","[5, 'A', 7, 6]"
4,7,17,0,0,17,0,18,1,1,24,1,1,0,0,0,"[7, 'K']","['Q', 8, 6]"
4,8,18,0,0,18,0,12,1,1,22,1,1,0,0,0,"[8, 'J']","[3, 9, 'Q']"
4,6,14,1,1,24,1,19,0,0,19,0,0,0,1,0,"[6, 8, 'Q']","[9, 10]"
4,7,17,0,0,17,0,20,0,0,20,0,0,0,1,0,"[7, 10]","['J', 'J']"
4,2,5,1,3,24,1,10,1,1,20,0,0,0,1,0,"[2, 3, 3, 8, 8]","[8, 2, 'K']"
4,10,14,1,1,18,0,11,1,2,21,0,0,0,1,0,"[10, 4, 4]","[9, 2, 5, 5]"
4,10,18,0,0,18,0,20,0,0,20,0,0,0,1,0,"['K', 8]","['J', 'J']"
4,4,14,1,1,24,1,11,1,2,21,0,0,0,1,0,"[4, 'K', 'J']","[3, 8, 5, 5]"
4,2,5,1,2,20,0,20,0,0,20,0,0,1,0,0,"[2, 3, 8, 7]","['Q', 'K']"
4,6,17,1,1,17,0,14,1,2,21,0,0,0,1,0,"[6, 'A', 'Q']","[3, 'A', 10, 7]"
4,5,15,1,1,25,1,13,1,2,20,0,0,0,1,0,"[5, 'Q', 'Q']","[7, 6, 2, 5]"
4,2,12,0,0,12,0,14,1,1,24,1,1,0,0,0,"[2, 'K']","[4, 'J', 'K']"
4,1,21,0,0,21,0,18,0,0,18,0,1,0,0,0,"['A', 'J']","[10, 8]"
4,10,14,1,1,19,0,19,0,0,19,0,0,1,0,0,"['Q', 4, 5]","[9, 'Q']"
4,10,16,0,0,16,0,21,0,0,21,0,0,0,1,0,"['Q', 6]","['A', 'J']"
4,10,20,0,0,20,0,12,1,1,22,1,1,0,0,0,"['J', 10]","['K', 2, 'Q']"
4,2,12,0,0,12,0,21,0,0,21,0,0,0,1,0,"[2, 'J']","['A', 'K']"
4,3,13,0,0,13,0,11,1,3,24,1,1,0,0,0,"[3, 'Q']","[2, 9, 6, 'A', 6]"
4,10,16,1,1,22,1,19,0,0,19,0,0,0,1,0,"['Q', 6, 6]","['A', 8]"
4,10,20,0,0,20,0,15,1,1,25,1,1,0,0,0,"['J', 'K']","[9, 6, 'Q']"
4,7,17,0,0,17,0,9,1,1,20,0,0,0,1,0,"[7, 10]","[6, 3, 'A']"
4,6,16,0,0,16,0,14,1,3,27,1,1,0,0,0,"[6, 'Q']","['A', 3, 4, 9, 'K']"
4,6,13,0,0,13,0,21,0,0,21,0,0,0,1,0,"[6, 7]","['J', 'A']"
4,7,13,1,1,23,1,10,1,1,19,0,0,0,1,0,"[7, 6, 'J']","[3, 7, 9]"
4,10,15,1,1,25,1,19,0,0,19,0,0,0,1,0,"['Q', 5, 10]","['J', 9]"
4,7,12,1,1,22,1,17,1,1,19,0,0,0,1,0,"[7, 5, 10]","[9, 8, 2]"
4,8,10,1,1,20,0,11,1,1,21,0,0,0,1,0,"[8, 2, 'Q']","[5, 6, 'Q']"
4,10,20,0,0,20,0,12,1,2,24,1,1,0,0,0,"['K', 10]","[8, 4, 2, 10]"
4,5,14,0,0,14,0,12,1,2,26,1,1,0,0,0,"[5, 9]","[2, 'Q', 4, 'K']"
4,10,12,1,2,25,1,15,1,3,20,0,0,0,1,0,"['K', 2, 3, 10]","[4, 'A', 7, 'A', 7]"
4,2,12,0,0,12,0,17,1,1,27,1,1,0,0,0,"[2, 'K']","[10, 7, 'J']"
4,9,12,1,1,21,0,12,1,1,20,0,1,0,0,0,"[9, 3, 9]","[2, 'J', 8]"
4,5,8,0,0,8,0,21,0,0,21,0,0,0,1,0,"[5, 3]","['A', 'J']"
4,2,6,1,2,25,1,16,1,1,20,0,0,0,1,0,"[2, 4, 9, 'K']","['A', 5, 4]"
4,7,14,0,0,14,0,7,1,3,23,1,1,0,0,0,"[7, 7]","[2, 5, 5, 3, 8]"
4,9,20,0,0,20,0,12,1,2,25,1,1,0,0,0,"[9, 'A']","[10, 2, 3, 'Q']"
4,6,11,0,0,11,0,14,1,1,24,1,1,0,0,0,"[6, 5]","[4, 'J', 'J']"
4,10,16,0,0,16,0,15,1,1,23,1,1,0,0,0,"['Q', 6]","[9, 6, 8]"
4,1,21,0,0,21,0,16,0,0,16,0,1,0,0,0,"['A', 'J']","['A', 5]"
4,10,20,0,0,20,0,14,1,1,24,1,1,0,0,0,"['K', 'J']","[4, 'Q', 'K']"
4,2,12,1,1,17,0,20,0,0,20,0,0,0,1,0,"[2, 'Q', 5]","[10, 'J']"
4,5,15,1,1,25,1,19,0,0,19,0,0,0,1,0,"[5, 'J', 'J']","['A', 8]"
4,10,20,0,0,20,0,18,1,2,26,1,1,0,0,0,"['J', 10]","[7, 'A', 'J', 8]"
4,6,17,0,0,17,0,17,1,1,23,1,1,0,0,0,"[6, 'A']","[7, 'K', 6]"
4,6,10,0,0,10,0,12,1,1,22,1,1,0,0,0,"[6, 4]","[10, 2, 'J']"
4,3,14,0,0,14,0,17,1,1,27,1,1,0,0,0,"[3, 'A']","[9, 8, 'Q']"
4,4,10,1,1,20,0,20,0,0,20,0,0,1,0,0,"[4, 6, 10]","['Q', 10]"
4,3,5,1,2,18,0,14,1,1,21,0,0,0,1,0,"[3, 2, 8, 5]","[9, 5, 7]"
4,3,12,0,0,12,0,18,1,1,23,1,1,0,0,0,"[3, 9]","['J', 8, 5]"
4,6,17,1,1,14,0,13,1,1,19,0,0,0,1,0,"[6, 'A', 7]","['Q', 3, 6]"
4,6,14,0,0,14,0,12,1,2,27,1,1,0,0,0,"[6, 8]","[10, 2, 5, 'K']"
4,8,18,0,0,18,0,21,0,0,21,0,0,0,1,0,"[8, 10]","['A', 'K']"
4,4,15,1,2,25,1,16,1,2,20,0,0,0,1,0,"[4, 'A', 10, 'J']","[6, 10, 'A', 3]"
4,2,5,1,2,17,0,20,0,0,20,0,0,0,1,0,"[2, 3, 5, 7]","['K', 'Q']"
4,3,13,1,1,19,0,17,1,2,19,0,0,1,0,0,"[3, 'Q', 6]","[6, 'A', 7, 5]"
4,3,5,1,2,25,1,11,1,1,21,0,0,0,1,0,"[3, 2, 'J', 'K']","[3, 8, 10]"
4,10,18,0,0,18,0,18,1,1,22,1,1,0,0,0,"[10, 8]","[8, 'K', 4]"
4,6,16,1,1,20,0,20,0,0,20,0,0,1,0,0,"[6, 'K', 4]","['K', 10]"
4,2,5,1,4,25,1,8,1,2,20,0,0,0,1,0,"[2, 3, 6, 2, 2, 10]","[2, 6, 2, 10]"
4,4,10,0,0,10,0,18,1,1,22,1,1,0,0,0,"[4, 6]","[8, 'Q', 4]"
4,7,17,0,0,17,0,16,1,3,28,1,1,0,0,0,"[7, 'K']","[10, 6, 'A', 'A', 'J']"
4,4,10,0,0,10,0,10,1,2,22,1,1,0,0,0,"[4, 6]","[8, 2, 7, 5]"
4,8,10,0,0,10,0,18,1,1,24,1,1,0,0,0,"[8, 2]","[8, 'J', 6]"
4,7,15,1,2,19,0,20,0,0,20,0,0,0,1,0,"[7, 8, 'A', 3]","['K', 'J']"
4,8,18,0,0,18,0,18,1,1,28,1,1,0,0,0,"[8, 'J']","[9, 9, 'Q']"
4,8,19,0,0,19,0,14,1,1,24,1,1,0,0,0,"[8, 'A']","[4, 10, 'K']"
4,3,13,0,0,13,0,16,1,1,26,1,1,0,0,0,"[3, 10]","[6, 10, 'K']"
4,10,19,0,0,19,0,19,0,0,19,0,0,1,0,0,"['K', 9]","['J', 9]"
4,2,6,1,2,19,0,5,1,2,20,0,0,0,1,0,"[2, 4, 2, 'A']","[3, 2, 8, 7]"
4,9,20,0,0,20,0,13,1,1,23,1,1,0,0,0,"[9, 'A']","[4, 9, 'J']"
4,10,20,0,0,20,0,13,1,2,21,0,0,0,1,0,"['Q', 'Q']","[9, 4, 4, 4]"
4,1,21,0,0,21,0,14,0,0,14,0,1,0,0,0,"['A', 'J']","['K', 4]"
4,10,20,0,0,20,0,10,1,2,19,0,1,0,0,0,"[10, 'J']","[7, 3, 4, 5]"
4,7,16,0,0,16,0,17,1,1,26,1,1,0,0,0,"[7, 9]","[10, 7, 9]"
4,9,12,0,0,12,0,14,1,1,24,1,1,0,0,0,"[9, 3]","[4, 'Q', 'K']"
4,6,12,1,1,22,1,12,1,1,20,0,0,0,1,0,"[6, 6, 'Q']","[3, 9, 8]"
4,3,5,1,2,17,0,14,1,1,19,0,0,0,1,0,"[3, 2, 'Q', 2]","[9, 5, 5]"
4,2,9,0,0,9,0,13,1,2,28,1,1,0,0,0,"[2, 7]","[3, 'J', 5, 'Q']"
4,9,19,0,0,19,0,14,1,1,22,1,1,0,0,0,"[9, 'J']","[8, 6, 8]"
4,2,10,1,1,18,0,14,1,2,19,0,0,0,1,0,"[2, 8, 8]","[4, 10, 4, 'A']"
4,10,21,0,0,21,0,14,0,0,14,0,1,0,0,0,"['K', 'A']","[7, 7]"
4,6,16,0,0,16,0,18,1,2,26,1,1,0,0,0,"[6, 10]","['A', 7, 8, 'K']"
4,10,18,0,0,18,0,20,0,0,20,0,0,0,1,0,"['K', 8]","['J', 'K']"
4,2,10,0,0,10,0,14,1,1,24,1,1,0,0,0,"[2, 8]","[4, 'J', 'Q']"
4,7,16,1,1,26,1,10,1,1,21,0,0,0,1,0,"[7, 9, 'J']","[3, 7, 'A']"
4,10,15,0,0,15,0,11,1,3,24,1,1,0,0,0,"['Q', 5]","[6, 5, 3, 'A', 9]"
4,10,20,0,0,20,0,19,0,0,19,0,1,0,0,0,"[10, 'J']","['K', 9]"
4,10,20,0,0,20,0,11,1,1,21,0,0,0,1,0,"['K', 'J']","[4, 7, 'J']"
4,10,13,0,0,13,0,18,1,1,22,1,1,0,0,0,"['K', 3]","['Q', 8, 4]"
4,7,18,0,0,18,0,13,1,2,20,0,0,0,1,0,"[7, 'A']","[3, 10, 2, 5]"
4,10,15,0,0,15,0,21,0,0,21,0,0,0,1,0,"['J', 5]","['A', 'K']"
4,1,21,0,0,21,0,17,0,0,17,0,1,0,0,0,"['A', 'J']","[7, 'Q']"
4,3,7,1,1,17,0,12,1,1,19,0,0,0,1,0,"[3, 4, 10]","[4, 8, 7]"
4,2,9,0,0,9,0,12,1,2,28,1,1,0,0,0,"[2, 7]","[8, 4, 6, 'Q']"
4,6,13,0,0,13,0,8,1,2,22,1,1,0,0,0,"[6, 7]","[3, 5, 7, 7]"
4,5,16,1,1,20,0,10,1,2,21,0,0,0,1,0,"[5, 'A', 4]","[2, 8, 8, 3]"
4,7,16,1,1,26,1,11,1,2,20,0,0,0,1,0,"[7, 9, 10]","[5, 6, 5, 4]"
4,10,18,0,0,18,0,11,1,2,25,1,1,0,0,0,"['J', 8]","[3, 8, 4, 'Q']"
4,8,14,0,0,14,0,15,1,1,25,1,1,0,0,0,"[8, 6]","[7, 8, 10]"
4,6,13,0,0,13,0,6,1,2,26,1,1,0,0,0,"[6, 7]","[3, 3, 'J', 'K']"
4,7,17,0,0,17,0,15,1,1,21,0,0,0,1,0,"[7, 'Q']","['J', 5, 6]"
4,4,14,0,0,14,0,18,1,1,22,1,1,0,0,0,"[4, 'K']","[10, 8, 4]"
4,3,9,1,2,21,0,20,0,0,20,0,1,0,0,0,"[3, 6, 4, 8]","['K', 'K']"
4,4,8,1,2,26,1,15,1,1,19,0,0,0,1,0,"[4, 4, 8, 'K']","['K', 5, 4]"
4,8,18,0,0,18,0,12,1,2,25,1,1,0,0,0,"[8, 'K']","[3, 9, 3, 'K']"
4,10,14,0,0,14,0,14,1,1,23,1,1,0,0,0,"['J', 4]","[4, 'Q', 9]"
4,9,18,0,0,18,0,17,1,1,21,0,0,0,1,0,"[9, 9]","[6, 'A', 4]"
4,5,8,1,1,18,0,19,0,0,19,0,0,0,1,0,"[5, 3, 'K']","[10, 9]"
4,1,20,0,0,20,0,13,1,2,23,1,1,0,0,0,"['A', 9]","['A', 2, 'J', 'J']"
4,4,9,0,0,9,0,18,1,1,28,1,1,0,0,0,"[4, 5]","[8, 'Q', 'K']"
4,3,12,1,1,20,0,14,1,2,21,0,0,0,1,0,"[3, 9, 8]","[5, 9, 3, 4]"
4,4,11,1,1,17,0,13,1,1,20,0,0,0,1,0,"[4, 7, 6]","[3, 10, 7]"
4,1,18,0,0,18,0,17,1,1,20,0,0,0,1,0,"['A', 7]","[7, 'K', 3]"
4,10,19,0,0,19,0,4,1,3,20,0,0,0,1,0,"['J', 9]","[2, 2, 7, 5, 4]"
4,4,7,0,0,7,0,12,1,2,22,1,1,0,0,0,"[4, 3]","['K', 2, 2, 8]"
4,10,20,0,0,20,0,19,0,0,19,0,1,0,0,0,"['K', 10]","['K', 9]"
4,10,20,0,0,20,0,8,1,2,23,1,1,0,0,0,"['K', 'J']","[6, 2, 'K', 5]"
4,2,12,0,0,12,0,13,1,1,22,1,1,0,0,0,"[2, 'J']","['K', 3, 9]"
4,8,10,1,1,20,0,15,1,2,21,0,0,0,1,0,"[8, 2, 'K']","[5, 'K', 2, 4]"
4,8,18,0,0,18,0,11,1,2,26,1,1,0,0,0,"[8, 10]","[4, 7, 7, 8]"
4,5,8,1,1,19,0,20,0,0,20,0,0,0,1,0,"[5, 3, 'A']","['Q', 'Q']"
4,5,8,0,0,8,0,15,1,1,25,1,1,0,0,0,"[5, 3]","[6, 9, 'J']"
4,9,19,0,0,19,0,21,0,0,21,0,0,0,1,0,"[9, 'K']","['J', 'A']"
4,8,11,0,0,11,0,16,1,2,27,1,1,0,0,0,"[8, 3]","[6, 'J', 2, 9]"
4,10,13,1,2,21,0,19,0,0,19,0,1,0,0,0,"['Q', 3, 2, 6]","[9, 'K']"
4,3,13,0,0,13,0,13,1,1,23,1,1,0,0,0,"[3, 'Q']","[9, 4, 10]"
4,3,13,1,1,23,1,20,0,0,20,0,0,0,1,0,"[3, 'J', 'J']","['K', 'Q']"
4,3,7,0,0,7,0,17,1,2,22,1,1,0,0,0,"[3, 4]","[6, 'A', 6, 9]"
4,10,20,0,0,20,0,6,1,2,19,0,1,0,0,0,"['J', 'K']","[4, 2, 3, 10]"
4,1,12,1,1,22,1,19,0,0,19,0,0,0,1,0,"['A', 'A', 'K']","[9, 'J']"
4,8,14,0,0,14,0,6,1,2,26,1,1,0,0,0,"[8, 6]","[3, 3, 'J', 'J']"
4,9,20,0,0,20,0,14,1,1,24,1,1,0,0,0,"[9, 'A']","[4, 'K', 'J']"
4,10,14,0,0,14,0,17,1,1,27,1,1,0,0,0,"[10, 4]","[7, 'J', 'J']"
4,10,16,0,0,16,0,16,1,1,26,1,1,0,0,0,"['K', 6]","['K', 6, 10]"
4,9,19,0,0,19,0,11,1,3,23,1,1,0,0,0,"[9, 'K']","[5, 6, 2, 3, 7]"
4,6,15,1,1,25,1,14,1,1,21,0,0,0,1,0,"[6, 9, 'J']","[5, 9, 7]"
4,8,13,1,1,19,0,20,0,0,20,0,0,0,1,0,"[8, 5, 6]","['J', 'K']"
4,8,18,0,0,18,0,16,1,2,19,0,0,0,1,0,"[8, 'Q']","[6, 10, 'A', 2]"
4,9,15,1,2,26,1,13,1,1,20,0,0,0,1,0,"[9, 6, 'A', 'J']","[10, 3, 7]"
4,7,17,0,0,17,0,12,1,2,23,1,1,0,0,0,"[7, 'Q']","[2, 'Q', 'A', 'J']"
4,1,18,0,0,18,0,11,1,1,20,0,0,0,1,0,"['A', 7]","[4, 7, 9]"
4,6,11,0,0,11,0,18,1,1,22,1,1,0,0,0,"[6, 5]","[10, 8, 4]"
4,4,10,0,0,10,0,16,1,1,24,1,1,0,0,0,"[4, 6]","[6, 'K', 8]"
4,3,13,0,0,13,0,21,0,0,21,0,0,0,1,0,"[3, 'Q']","['Q', 'A']"
4,10,20,0,0,20,0,13,1,1,22,1,1,0,0,0,"['J', 'K']","[3, 10, 9]"
4,10,19,0,0,19,0,14,1,1,19,0,0,1,0,0,"['J', 9]","['K', 4, 5]"
4,7,14,0,0,14,0,10,1,2,24,1,1,0,0,0,"[7, 7]","[7, 3, 4, 'Q']"
4,5,16,0,0,16,0,15,1,2,28,1,1,0,0,0,"[5, 'A']","[9, 6, 3, 10]"
4,1,12,0,0,12,0,16,1,1,26,1,1,0,0,0,"['A', 'A']","[10, 6, 'Q']"
4,1,21,0,0,21,0,19,0,0,19,0,1,0,0,0,"['A', 'K']","[9, 'K']"
4,7,15,0,0,15,0,16,1,1,24,1,1,0,0,0,"[7, 8]","['J', 6, 8]"
4,6,15,1,1,25,1,5,1,2,19,0,0,0,1,0,"[6, 9, 'K']","[3, 2, 3, 'A']"
4,10,15,0,0,15,0,6,1,2,22,1,1,0,0,0,"['Q', 5]","[2, 4, 6, 'J']"
4,4,11,0,0,11,0,12,1,2,24,1,1,0,0,0,"[4, 7]","['K', 2, 2, 'J']"
4,8,10,1,1,20,0,20,0,0,20,0,0,1,0,0,"[8, 2, 'J']","['Q', 'J']"
4,8,14,0,0,14,0,21,0,0,21,0,0,0,1,0,"[8, 6]","['A', 'Q']"
4,3,7,1,2,23,1,16,1,1,19,0,0,0,1,0,"[3, 4, 7, 9]","['K', 6, 3]"
4,5,16,0,0,16,0,18,1,1,27,1,1,0,0,0,"[5, 'A']","[8, 'Q', 9]"
4,5,9,0,0,9,0,6,1,3,27,1,1,0,0,0,"[5, 4]","[4, 2, 3, 8, 'Q']"
4,10,17,0,0,17,0,13,1,4,23,1,1,0,0,0,"['J', 7]","[2, 'A', 4, 7, 3, 6]"
4,10,13,1,1,23,1,20,0,0,20,0,0,0,1,0,"['J', 3, 'Q']","['J', 'K']"
4,3,13,1,1,17,0,12,1,1,20,0,0,0,1,0,"[3, 'Q', 4]","[2, 10, 8]"
4,2,12,0,0,12,0,21,0,0,21,0,0,0,1,0,"[2, 'Q']","['Q', 'A']"
4,10,18,0,0,18,0,14,1,1,24,1,1,0,0,0,"['Q', 8]","['Q', 4, 'Q']"
4,10,13,1,1,23,1,20,0,0,20,0,0,0,1,0,"[10, 3, 10]","['J', 'K']"
4,5,15,0,0,15,0,16,1,1,26,1,1,0,0,0,"[5, 'J']","['K', 6, 'K']"
4,9,19,0,0,19,0,12,1,2,27,1,1,0,0,0,"[9, 10]","[10, 2, 5, 10]"
4,2,12,0,0,12,0,12,1,3,28,1,1,0,0,0,"[2, 'Q']","[8, 4, 5, 'A', 'J']"
4,2,12,1,1,18,0,16,1,1,20,0,0,0,1,0,"[2, 'J', 6]","[8, 8, 4]"
4,7,14,0,0,14,0,12,1,2,23,1,1,0,0,0,"[7, 7]","[4, 8, 'A', 'Q']"
4,10,13,1,2,18,0,20,0,0,20,0,0,0,1,0,"['Q', 3, 2, 3]","['Q', 'J']"
4,2,13,1,2,22,1,17,1,1,21,0,0,0,1,0,"[2, 'A', 9, 'K']","[7, 'Q', 4]"
4,7,17,0,0,17,0,9,1,2,22,1,1,0,0,0,"[7, 'Q']","[3, 6, 3, 'K']"
4,7,17,0,0,17,0,12,1,1,20,0,0,0,1,0,"[7, 10]","['Q', 2, 8]"
4,9,13,0,0,13,0,13,1,2,23,1,1,0,0,0,"[9, 4]","[2, 'A', 'Q', 'J']"
4,10,16,0,0,16,0,14,1,4,23,1,1,0,0,0,"['J', 6]","['A', 3, 3, 'A', 5, 10]"
4,10,20,0,0,20,0,8,1,2,24,1,1,0,0,0,"['J', 'Q']","[6, 2, 8, 8]"
4,2,10,0,0,10,0,18,1,2,25,1,1,0,0,0,"[2, 8]","[7, 'A', 'Q', 7]"
4,10,13,1,1,23,1,11,1,1,19,0,0,0,1,0,"['J', 3, 'K']","[5, 6, 8]"
4,7,14,0,0,14,0,21,0,0,21,0,0,0,1,0,"[7, 7]","['J', 'A']"
4,7,17,0,0,17,0,20,0,0,20,0,0,0,1,0,"[7, 10]","[10, 'J']"
4,4,9,0,0,9,0,11,1,3,25,1,1,0,0,0,"[4, 5]","[8, 3, 4, 3, 7]"
4,5,11,1,3,21,0,20,0,0,20,0,1,0,0,0,"[5, 6, 2, 'A', 7]","[10, 'Q']"
4,10,20,0,0,20,0,21,0,0,21,0,0,0,1,0,"['J', 'Q']","['A', 'J']"
4,7,12,0,0,12,0,16,1,1,24,1,1,0,0,0,"[7, 5]","['Q', 6, 8]"
4,10,21,0,0,21,0,16,0,0,16,0,1,0,0,0,"['J', 'A']","[7, 9]"
4,3,13,0,0,13,0,16,1,1,26,1,1,0,0,0,"[3, 'K']","[6, 10, 'J']"
4,8,15,0,0,15,0,12,1,2,22,1,1,0,0,0,"[8, 7]","[2, 10, 'A', 9]"
4,9,20,0,0,20,0,15,1,1,19,0,1,0,0,0,"[9, 'A']","['K', 5, 4]"
4,9,12,1,1,22,1,11,1,1,21,0,0,0,1,0,"[9, 3, 'J']","[5, 6, 'Q']"
4,10,20,0,0,20,0,5,1,3,25,1,1,0,0,0,"[10, 10]","[3, 2, 9, 4, 7]"
4,6,16,0,0,16,0,13,1,1,23,1,1,0,0,0,"[6, 'K']","[3, 'J', 'K']"
4,10,13,0,0,13,0,13,1,3,23,1,1,0,0,0,"['J', 3]","[5, 8, 3, 2, 5]"
4,10,19,0,0,19,0,17,1,1,23,1,1,0,0,0,"['Q', 9]","[7, 'J', 6]"
4,10,16,0,0,16,0,4,1,3,27,1,1,0,0,0,"[10, 6]","[2, 2, 'Q', 3, 'J']"
4,1,14,0,0,14,0,13,1,1,23,1,1,0,0,0,"['A', 3]","['J', 3, 10]"
4,8,17,0,0,17,0,14,1,2,21,0,0,0,1,0,"[8, 9]","[3, 'A', 2, 5]"
4,10,14,0,0,14,0,14,1,3,26,1,1,0,0,0,"['Q', 4]","[3, 'A', 4, 'K', 8]"
4,3,7,0,0,7,0,7,1,2,26,1,1,0,0,0,"[3, 4]","[2, 5, 9, 'J']"
4,10,13,1,1,23,1,10,1,1,20,0,0,0,1,0,"['Q', 3, 10]","[4, 6, 'Q']"
4,9,19,0,0,19,0,15,1,2,22,1,1,0,0,0,"[9, 10]","[4, 'A', 9, 8]"
4,10,16,0,0,16,0,17,1,2,27,1,1,0,0,0,"['J', 6]","[6, 'A', 'J', 10]"
4,7,11,0,0,11,0,15,1,1,25,1,1,0,0,0,"[7, 4]","[8, 7, 'J']"
4,10,20,0,0,20,0,21,0,0,21,0,0,0,1,0,"[10, 'Q']","[10, 'A']"
4,10,17,0,0,17,0,16,1,1,21,0,0,0,1,0,"['K', 7]","[10, 6, 5]"
4,4,15,0,0,15,0,5,1,2,22,1,1,0,0,0,"[4, 'A']","[3, 2, 'Q', 7]"
4,7,14,0,0,14,0,14,1,1,22,1,1,0,0,0,"[7, 7]","[9, 5, 8]"
4,5,16,1,2,19,0,17,1,2,19,0,0,1,0,0,"[5, 'A', 9, 4]","['A', 6, 9, 3]"
4,10,20,0,0,20,0,20,0,0,20,0,0,1,0,0,"['Q', 10]","['K', 'Q']"
4,10,20,0,0,20,0,12,1,1,21,0,0,0,1,0,"['Q', 10]","[10, 2, 9]"
4,10,20,0,0,20,0,19,0,0,19,0,1,0,0,0,"['Q', 'Q']","['J', 9]"
4,5,14,0,0,14,0,13,1,3,25,1,1,0,0,0,"[5, 9]","['A', 2, 5, 7, 10]"
4,10,18,0,0,18,0,16,1,3,23,1,1,0,0,0,"[10, 8]","[7, 9, 'A', 'A', 5]"
4,9,15,0,0,15,0,18,1,3,23,1,1,0,0,0,"[9, 6]","['A', 7, 5, 2, 8]"
4,2,4,1,2,20,0,10,1,1,20,0,0,1,0,0,"[2, 2, 'A', 5]","[6, 4, 10]"
4,10,19,0,0,19,0,10,1,1,20,0,0,0,1,0,"['J', 9]","[7, 3, 'K']"
4,10,14,1,1,24,1,12,1,1,21,0,0,0,1,0,"[10, 4, 'K']","[5, 7, 9]"
4,1,16,0,0,16,0,17,1,1,25,1,1,0,0,0,"['A', 5]","['J', 7, 8]"
4,10,12,0,0,12,0,11,1,2,25,1,1,0,0,0,"['J', 2]","[4, 7, 4, 10]"
4,8,19,0,0,19,0,20,0,0,20,0,0,0,1,0,"[8, 'A']","[9, 'A']"
4,10,18,0,0,18,0,10,1,2,26,1,1,0,0,0,"['J', 8]","[4, 6, 8, 8]"
4,7,16,0,0,16,0,12,1,2,23,1,1,0,0,0,"[7, 9]","['Q', 2, 6, 5]"
4,7,14,0,0,14,0,15,1,2,22,1,1,0,0,0,"[7, 7]","[4, 'A', 'Q', 7]"
4,6,8,0,0,8,0,14,1,2,23,1,1,0,0,0,"[6, 2]","[3, 'A', 10, 9]"
4,8,18,0,0,18,0,18,1,1,20,0,0,0,1,0,"[8, 'K']","[8, 'J', 2]"
4,10,20,0,0,20,0,9,1,1,20,0,0,1,0,0,"['K', 'J']","[5, 4, 'A']"
4,1,15,1,1,20,0,16,1,1,21,0,0,0,1,0,"['A', 4, 5]","[5, 'A', 5]"
4,4,6,0,0,6,0,13,1,2,22,1,1,0,0,0,"[4, 2]","[7, 6, 3, 6]"
4,4,14,1,2,26,1,19,0,0,19,0,0,0,1,0,"[4, 10, 2, 'K']","[9, 10]"
4,1,21,0,0,21,0,16,0,0,16,0,1,0,0,0,"['A', 'J']","[9, 7]"
4,4,13,1,1,17,0,9,1,1,20,0,0,0,1,0,"[4, 9, 4]","[4, 5, 'A']"
